Gene	log2FC	P.Value	adj.P.Val	n
ENSG00000132646	0.0632529120541517	0.49949303318728	0.998297661629955	18
ENSG00000224032	0.153496913493446	0.499601937003034	0.998297661629955	18
ENSG00000257896	-0.450927628574865	0.499604261086416	0.998297661629955	18
ENSG00000111144	-0.0662653078237671	0.499612296741079	0.998297661629955	18
ENSG00000230498	-1.09049089866765	0.49961508326546	NA	18
ENSG00000253537	0.160645761443554	0.499616872903484	0.998297661629955	18
ENSG00000276436	0.714390905635933	0.499693872789187	NA	18
ENSG00000081320	0.174513052119162	0.499716965046034	0.998297661629955	18
ENSG00000122026	0.12954833616694	0.499737818980857	0.998297661629955	18
ENSG00000103034	0.266714720978311	0.499744437727525	0.998297661629955	18
ENSG00000197774	-0.153499735677542	0.499763681643695	0.998297661629955	18
ENSG00000252410	1.04726302432063	0.499810985725437	NA	18
ENSG00000185453	-0.11511969963118	0.499820829960281	0.998297661629955	18
ENSG00000108179	-0.283911392855955	0.499922773006486	0.998297661629955	18
ENSG00000189184	0.138522329295567	0.499988658589979	0.998297661629955	18
ENSG00000001630	-0.197002795305876	0.500005744046044	0.998297661629955	18
ENSG00000183287	0.318791090142348	0.500097926470833	0.998297661629955	18
ENSG00000232375	-0.686887678653705	0.500196205812328	NA	18
ENSG00000205488	-0.693350545205061	0.500208289807266	NA	18
ENSG00000111596	0.0591410997488299	0.50023683397046	0.998297661629955	18
ENSG00000142166	-0.0884008467642916	0.500322368657902	0.998297661629955	18
ENSG00000056050	0.140098953284	0.500351975255661	0.998297661629955	18
ENSG00000090487	-0.0747364015098573	0.500376244262239	0.998297661629955	18
ENSG00000245205	0.205863593507216	0.500561791681364	0.998297661629955	18
ENSG00000150048	0.857926870204276	0.50058172437991	NA	18
ENSG00000260394	0.586165473991173	0.500694038474403	0.998297661629955	18
ENSG00000241493	0.694389074900368	0.500746925901406	NA	18
ENSG00000150938	0.245384829743838	0.500772286126014	0.998297661629955	18
ENSG00000257545	-0.781397071865932	0.500805066891555	NA	18
ENSG00000103174	-0.177531767022222	0.500863797152167	0.998297661629955	18
ENSG00000136273	-0.107814845160199	0.500868584852697	0.998297661629955	18
ENSG00000049239	-0.21128880435181	0.50087483023003	0.998297661629955	18
ENSG00000228350	0.478937747717708	0.500985659208947	0.998297661629955	18
ENSG00000142544	-0.161515668553182	0.500990797181503	0.998297661629955	18
ENSG00000160097	-0.210094687377353	0.501050238691458	0.998297661629955	18
ENSG00000113638	-0.0985636347005148	0.501053237046774	0.998297661629955	18
ENSG00000139508	-0.178068478392118	0.501062534464364	0.998297661629955	18
ENSG00000256167	0.297755022038653	0.50107328406064	0.998297661629955	18
ENSG00000101977	-0.430461522872636	0.501120381472905	0.998297661629955	18
ENSG00000089335	0.0972444383459235	0.501133734127018	0.998297661629955	18
ENSG00000137266	-0.208200797714794	0.50114517840249	0.998297661629955	18
ENSG00000254369	-0.175086060942421	0.501230461931551	0.998297661629955	18
ENSG00000108651	0.0576832844564821	0.501276014216096	0.998297661629955	18
ENSG00000250506	0.334163866115047	0.501357171155515	0.998297661629955	18
ENSG00000257156	-0.759695577642522	0.501404189789774	NA	18
ENSG00000283390	1.04729380294214	0.501432751983458	NA	18
ENSG00000177098	-0.573630245572439	0.501481816843839	NA	18
ENSG00000274501	1.04729497371181	0.501494575966979	NA	18
ENSG00000112941	-0.092824939473967	0.501569429821975	0.998297661629955	18
ENSG00000259225	1.25141321976894	0.501579384619387	NA	18
ENSG00000184500	0.160619013682089	0.501614236875465	0.998297661629955	18
ENSG00000213075	-0.558157028839953	0.501634607834112	NA	18
ENSG00000278002	-0.434937431318074	0.501639967099451	0.998297661629955	18
ENSG00000066855	0.110407043420581	0.501705489080497	0.998297661629955	18
ENSG00000128513	-0.0610725794273687	0.501742751784621	0.998297661629955	18
ENSG00000274712	0.190617717189358	0.501748235256918	0.998297661629955	18
ENSG00000067048	1.07096653998057	0.501753801750446	NA	18
ENSG00000215878	1.27243530947397	0.501756097615865	NA	18
ENSG00000264188	1.27547933521424	0.501789122358118	NA	18
ENSG00000175463	0.167528146295465	0.501800640769295	0.998297661629955	18
ENSG00000217648	-0.285117749123679	0.501930226903844	0.998297661629955	18
ENSG00000122557	0.0906144402327552	0.501934337130418	0.998297661629955	18
ENSG00000158483	-0.125489858439145	0.501939442746026	0.998297661629955	18
ENSG00000108443	0.089266552304157	0.502023733509363	0.998297661629955	18
ENSG00000204682	0.249990882391062	0.502093199401628	0.998297661629955	18
ENSG00000114098	0.129167695672953	0.502106423780894	0.998297661629955	18
ENSG00000228484	1.06069824478263	0.50210882817703	NA	18
ENSG00000227449	1.26962130988513	0.502158454839462	NA	18
ENSG00000240459	-0.874202714052918	0.502206187585243	NA	18
ENSG00000172590	-0.0979735574715808	0.502214458910618	0.998297661629955	18
ENSG00000232545	0.378016037247042	0.502240748201767	0.998297661629955	18
ENSG00000182667	-0.286366283312936	0.502325162518542	0.998297661629955	18
ENSG00000111678	0.196080478558251	0.502340441865874	0.998297661629955	18
ENSG00000251580	0.195947177015692	0.502351987484681	0.998297661629955	18
ENSG00000048740	0.243908783092046	0.502373736558655	0.998297661629955	18
ENSG00000205981	-0.0643194873110095	0.502462586844075	0.998297661629955	18
ENSG00000165376	0.50384170905479	0.502470644515887	0.998297661629955	18
ENSG00000165516	-0.049848793174303	0.502571319004924	0.998297661629955	18
ENSG00000124782	-0.151037353206003	0.502616261297871	0.998297661629955	18
ENSG00000130204	-0.205431811512223	0.502621500504999	0.998297661629955	18
ENSG00000239483	0.880490343788435	0.5026299874949	NA	18
ENSG00000154723	-0.204414805338287	0.50269377935405	0.998297661629955	18
ENSG00000215458	0.34784403080268	0.50270619651085	0.998297661629955	18
ENSG00000162775	-0.0683488140500245	0.502783899200746	0.998297661629955	18
ENSG00000244405	0.330097357354955	0.502837877125642	0.998297661629955	18
ENSG00000130226	-0.838617937694422	0.502863249079938	NA	18
ENSG00000270972	1.56880222670656	0.502869549050672	NA	18
ENSG00000146530	-0.857266959423613	0.502916199473599	NA	18
ENSG00000224138	0.305464516894865	0.502922863420702	0.998297661629955	18
ENSG00000094975	-0.0668039238051271	0.502943855105696	0.998297661629955	18
ENSG00000270574	0.354391286098639	0.502959004223486	0.998297661629955	18
ENSG00000167085	-0.169985177460015	0.50296352600744	0.998297661629955	18
ENSG00000240427	1.04383069305531	0.503010693802042	NA	18
ENSG00000205449	0.929485483588381	0.503018389170508	NA	18
ENSG00000260366	0.670403561207049	0.503039647135769	NA	18
ENSG00000203531	-0.593131901679368	0.503052378783477	0.998297661629955	18
ENSG00000243004	0.602222579797465	0.503056357219642	0.998297661629955	18
ENSG00000130347	-0.220989449245824	0.503069370458368	0.998297661629955	18
ENSG00000083097	-0.0747752532400007	0.503082314475676	0.998297661629955	18
ENSG00000255966	-0.837795983941169	0.503088310351578	NA	18
ENSG00000185904	-0.341353919975751	0.503098819989674	0.998297661629955	18
ENSG00000246089	-0.16529395756114	0.503100566484547	0.998297661629955	18
ENSG00000188811	-0.104912052283995	0.503105951843972	0.998297661629955	18
ENSG00000165188	0.918564422846904	0.503157269460477	NA	18
ENSG00000150276	0.977814413792769	0.503200526434626	NA	18
ENSG00000154511	-0.104249427267388	0.50324428854069	0.998297661629955	18
ENSG00000102575	-0.565177283352664	0.503251362223317	0.998297661629955	18
ENSG00000137073	0.0664805053476485	0.503276125217838	0.998297661629955	18
ENSG00000204961	-0.66563944276967	0.503358889557408	NA	18
ENSG00000269335	-0.1556399179052	0.503372098714673	0.998297661629955	18
ENSG00000249395	-1.57031297974764	0.503405924046135	NA	18
ENSG00000248503	0.20483806279651	0.503486823500972	0.998297661629955	18
ENSG00000267249	0.15985106852955	0.503491039323809	0.998297661629955	18
ENSG00000135973	-0.743394578589988	0.503493044436452	NA	18
ENSG00000140153	-0.0963614188441698	0.503497417457264	0.998297661629955	18
ENSG00000153113	0.0921189317742166	0.503503533820314	0.998297661629955	18
ENSG00000065361	0.30721428463127	0.503510298174165	0.998297661629955	18
ENSG00000231185	-0.456602835608424	0.503535099188268	0.998297661629955	18
ENSG00000137216	-0.114292837462437	0.503542639784596	0.998297661629955	18
ENSG00000066136	-0.111010708479423	0.503550385983445	0.998297661629955	18
ENSG00000213433	-0.208878606407361	0.503554749651161	0.998297661629955	18
ENSG00000082212	-0.210059127730967	0.503557217316766	0.998297661629955	18
ENSG00000196405	-0.112068117469481	0.503588308223861	0.998297661629955	18
ENSG00000258311	-0.388264901003769	0.503686294346129	0.998297661629955	18
ENSG00000258608	-0.572113458678069	0.503697157670525	NA	18
ENSG00000280079	0.278578102536178	0.503801720813909	0.998297661629955	18
ENSG00000172403	0.272166518831839	0.50382342209896	0.998297661629955	18
ENSG00000268601	-0.568620251593089	0.503892602531878	NA	18
ENSG00000108840	-0.146328759965253	0.503894834404728	0.998297661629955	18
ENSG00000234688	-0.760747449990776	0.503904809737403	0.998297661629955	18
ENSG00000197847	-0.360683690285995	0.503905915511406	0.998297661629955	18
ENSG00000196678	-0.108772291796828	0.503946114034805	0.998297661629955	18
ENSG00000118939	-0.145111772510553	0.503954413135177	0.998297661629955	18
ENSG00000258354	1.06771482936399	0.503979070624888	NA	18
ENSG00000072958	-0.117646006328801	0.503990414719798	0.998297661629955	18
ENSG00000077800	1.25049953459771	0.504046560830414	NA	18
ENSG00000174123	-0.682541680359175	0.504053796193795	NA	18
ENSG00000118454	0.075956428789707	0.504056790545511	0.998297661629955	18
ENSG00000230844	-0.149252604999576	0.504071934095474	0.998297661629955	18
ENSG00000271119	0.274243245583794	0.504124746426	0.998297661629955	18
ENSG00000078668	-0.122965254334016	0.504152857049026	0.998297661629955	18
ENSG00000197930	0.114912671096296	0.504236518993093	0.998297661629955	18
ENSG00000027644	-0.575364685313534	0.504237987370821	0.998297661629955	18
ENSG00000272871	-0.401828886964581	0.504293399641085	0.998297661629955	18
ENSG00000136231	-0.281963385373532	0.5043470132001	0.998297661629955	18
ENSG00000250318	0.190696149023929	0.504467185217327	0.998297661629955	18
ENSG00000230280	-0.252556508072456	0.504476162662823	0.998297661629955	18
ENSG00000266853	-0.93318732917352	0.504497403104404	NA	18
ENSG00000093072	0.470143906197395	0.504544990166783	0.998297661629955	18
ENSG00000197157	0.0708878531466641	0.504545275736364	0.998297661629955	18
ENSG00000238098	-0.29823405760623	0.504597115615851	0.998297661629955	18
ENSG00000188997	-0.0854039656200445	0.504657840872015	0.998297661629955	18
ENSG00000254636	0.592639518494717	0.504672160784191	NA	18
ENSG00000175220	-0.10875668813437	0.504708466879796	0.998297661629955	18
ENSG00000103024	-0.183526978308679	0.504724280092702	0.998297661629955	18
ENSG00000244281	1.04383755218322	0.504750919916802	NA	18
ENSG00000232732	0.510259217646909	0.504755260238129	0.998297661629955	18
ENSG00000249087	-0.190042353115826	0.504774528417461	0.998297661629955	18
ENSG00000276103	1.04823334085709	0.504819724724379	NA	18
ENSG00000183826	-0.070223880516331	0.504943794644878	0.998297661629955	18
ENSG00000141510	0.0806933342193257	0.505065691523515	0.998297661629955	18
ENSG00000070950	-0.0966518305683849	0.505079591524195	0.998297661629955	18
ENSG00000120500	0.296128725541918	0.505150027027493	0.998297661629955	18
ENSG00000163517	-0.137368932417429	0.505155670292715	0.998297661629955	18
ENSG00000173575	0.076441909154508	0.505157193322835	0.998297661629955	18
ENSG00000221916	-0.310236392417885	0.505185879314075	0.998297661629955	18
ENSG00000010310	-0.452260002686796	0.505269785061131	0.998297661629955	18
ENSG00000125352	-0.0617160569988558	0.50527301441656	0.998297661629955	18
ENSG00000198774	0.296430710708206	0.505284829405967	0.998297661629955	18
ENSG00000267313	-0.763814443320504	0.505311617949967	NA	18
ENSG00000203279	0.550023902629838	0.505321340756518	NA	18
ENSG00000151553	0.0717621643450167	0.505399123286662	0.998297661629955	18
ENSG00000163645	-0.725718369837356	0.505411720148419	NA	18
ENSG00000248295	-0.826881101885968	0.505473274430574	NA	18
ENSG00000079785	-0.0737729643987743	0.505483181116166	0.998297661629955	18
ENSG00000270598	1.25890774676675	0.505491250681095	NA	18
ENSG00000207280	0.769480801728891	0.505533193249186	NA	18
ENSG00000132676	-0.118458601065262	0.505540003155795	0.998297661629955	18
ENSG00000143819	-0.126088582049974	0.505554699283239	0.998297661629955	18
ENSG00000100979	-0.236405309557551	0.505555280101059	0.998297661629955	18
ENSG00000068781	-0.705501838541949	0.505555341264328	0.998297661629955	18
ENSG00000254545	-0.547202911170092	0.505582018954221	NA	18
ENSG00000249898	-0.285942533543145	0.505658236338977	0.998297661629955	18
ENSG00000279382	-0.189757262824937	0.505685421576982	0.998297661629955	18
ENSG00000163449	-0.301634827636574	0.505693931397933	0.998297661629955	18
ENSG00000260689	0.742281603423692	0.505735686362723	NA	18
ENSG00000231982	-0.479925757315734	0.505741074605512	0.998297661629955	18
ENSG00000228793	0.440584123395576	0.505747833514224	NA	18
ENSG00000070010	-0.0451898172041362	0.505759361413811	0.998297661629955	18
ENSG00000270837	1.06089368515259	0.505766073034197	NA	18
ENSG00000157224	0.0697430879201926	0.50577615658732	0.998297661629955	18
ENSG00000268516	-0.130522042519265	0.505779569658366	0.998297661629955	18
ENSG00000102891	-1.57629028865174	0.505787644546561	NA	18
ENSG00000185010	-0.109645109811114	0.505818297934205	0.998297661629955	18
ENSG00000136877	-0.164579541485969	0.505878391884968	0.998297661629955	18
ENSG00000249721	0.797133602610316	0.505898845063885	NA	18
ENSG00000234072	-0.153355635553665	0.505901694050405	0.998297661629955	18
ENSG00000132405	-0.0433864963895567	0.505992438003894	0.998297661629955	18
ENSG00000164283	0.640455983862465	0.506038760697959	0.998297661629955	18
ENSG00000184047	-0.134948231020779	0.506056935996692	0.998297661629955	18
ENSG00000198736	-0.110589429290666	0.506057882372919	0.998297661629955	18
ENSG00000211445	0.182477516739345	0.506064789311033	0.998297661629955	18
ENSG00000225137	-0.181683148922122	0.506145252011699	0.998297661629955	18
ENSG00000182544	-0.172972619784035	0.506256230509294	0.998297661629955	18
ENSG00000218016	1.06378595575902	0.506284512468838	NA	18
ENSG00000182870	0.843978600350617	0.506286499623007	NA	18
ENSG00000126858	-0.142168744961854	0.506317771599471	0.998297661629955	18
ENSG00000186310	0.203531221955214	0.506318204012753	0.998297661629955	18
ENSG00000172250	0.333299067875094	0.506330526897959	0.998297661629955	18
ENSG00000157036	0.0898584699021034	0.506376951762769	0.998297661629955	18
ENSG00000139350	0.116856327512847	0.506406011534273	0.998297661629955	18
ENSG00000226134	1.05029862996159	0.506408775622898	NA	18
ENSG00000188487	-0.651624132698213	0.506423607391595	0.998297661629955	18
ENSG00000198780	-0.33432714905461	0.50644931985552	0.998297661629955	18
ENSG00000264895	-0.673576594900495	0.506457043822978	NA	18
ENSG00000148399	-0.0795150760654033	0.506505431079991	0.998297661629955	18
ENSG00000251374	1.06093577723255	0.506559818229633	NA	18
ENSG00000134539	0.293697417306732	0.506607165625182	0.998297661629955	18
ENSG00000215367	0.609334894181472	0.506623412739047	NA	18
ENSG00000231066	-0.505863066768012	0.506701915155297	NA	18
ENSG00000253295	1.0609464496997	0.506761418927152	NA	18
ENSG00000100348	-0.118274061738906	0.506770612091463	0.998297661629955	18
ENSG00000126217	-0.254015295409796	0.506771076466716	0.998297661629955	18
ENSG00000118873	0.0501705374006879	0.50680419358219	0.998297661629955	18
ENSG00000111726	-0.0815138440284194	0.5068249903587	0.998297661629955	18
ENSG00000174915	-0.120578406363268	0.506838756244232	0.998297661629955	18
ENSG00000168066	-0.0417671250081635	0.506850411307384	0.998297661629955	18
ENSG00000121005	-0.233185509974942	0.506870677748452	0.998297661629955	18
ENSG00000226051	-0.93323006133196	0.506877170480914	NA	18
ENSG00000182957	-0.18987818148015	0.506920613515485	0.998297661629955	18
ENSG00000186496	0.157101078447769	0.50692133419594	0.998297661629955	18
ENSG00000279923	-0.230080347593833	0.506947153160969	0.998297661629955	18
ENSG00000175741	0.332337273373344	0.50695690298292	0.998297661629955	18
ENSG00000272691	0.685283411307675	0.506961588253392	NA	18
ENSG00000226701	-0.329659797121592	0.507007797639798	0.998297661629955	18
ENSG00000120860	-0.085520605786006	0.507177099506549	0.998297661629955	18
ENSG00000152332	-0.122259580931136	0.507229643333373	0.998297661629955	18
ENSG00000258643	-0.239273020991094	0.507245539970317	0.998297661629955	18
ENSG00000217716	0.554586839945541	0.507248082958458	NA	18
ENSG00000159596	-0.134024673799721	0.507260055180727	0.998297661629955	18
ENSG00000253496	-0.82408233889554	0.507266723947311	NA	18
ENSG00000248909	0.960371911571445	0.507268276894017	NA	18
ENSG00000273691	0.868494945752226	0.50726932932852	NA	18
ENSG00000235884	0.257839506211482	0.507437148038169	0.998297661629955	18
ENSG00000168792	-0.192013836002862	0.50746940384143	0.998297661629955	18
ENSG00000231307	1.06117111203342	0.507522346670898	NA	18
ENSG00000280551	-0.514702568332194	0.507557928627337	0.998297661629955	18
ENSG00000236582	1.2610656973826	0.507687841788472	NA	18
ENSG00000239254	-0.931042547284317	0.507694574369154	NA	18
ENSG00000154380	-0.198526854190097	0.507768992590086	0.998297661629955	18
ENSG00000141564	-0.0924648740979534	0.50777080869147	0.998297661629955	18
ENSG00000089280	-0.115758364023048	0.507794014716734	0.998297661629955	18
ENSG00000260163	1.04741333175613	0.507796390104864	NA	18
ENSG00000186469	-0.293805739976977	0.507809088293141	0.998297661629955	18
ENSG00000260597	-0.209846415636166	0.507826400080648	0.998297661629955	18
ENSG00000213560	-0.523441220976899	0.507838301747841	0.998297661629955	18
ENSG00000168209	0.152629160772868	0.5078436204538	0.998297661629955	18
ENSG00000213770	0.459626672019961	0.507852463603361	0.998297661629955	18
ENSG00000239608	0.534128153575012	0.507854220399418	NA	18
ENSG00000280355	0.155167069327469	0.507931702037503	0.998297661629955	18
ENSG00000198171	-0.0976423043325542	0.507957551008516	0.998297661629955	18
ENSG00000164061	-0.172454678197702	0.507990985989184	0.998297661629955	18
ENSG00000185950	0.136042923332594	0.508024989827031	0.998297661629955	18
ENSG00000269713	0.117348161571206	0.508025446635406	0.998297661629955	18
ENSG00000173762	0.436910895211129	0.508029856763472	0.998297661629955	18
ENSG00000077454	-0.0918494646330691	0.508038362966825	0.998297661629955	18
ENSG00000276931	0.262355482112358	0.50807480873183	0.998297661629955	18
ENSG00000203685	-0.434876811279006	0.508088455514285	0.998297661629955	18
ENSG00000276172	-1.24341170426842	0.508095620772492	NA	18
ENSG00000187867	0.475181038944227	0.508118203912683	0.998297661629955	18
ENSG00000159377	-0.0791135317632799	0.508150542943003	0.998297661629955	18
ENSG00000229419	-0.281769066960941	0.508189039507642	0.998297661629955	18
ENSG00000123737	-0.0984283256483956	0.508213522437691	0.998297661629955	18
ENSG00000104695	0.0569808989014844	0.508265875765965	0.998297661629955	18
ENSG00000197959	-0.213239660565629	0.508354555133255	0.998297661629955	18
ENSG00000131849	-0.0528315268539262	0.508384124681293	0.998297661629955	18
ENSG00000249148	1.07689101962006	0.508436954314022	NA	18
ENSG00000133106	0.31315693870332	0.508485111710617	0.998297661629955	18
ENSG00000136295	0.111871160643458	0.508548556117648	0.998297661629955	18
ENSG00000164211	-0.225646833989557	0.508552185481537	0.998297661629955	18
ENSG00000253676	-0.529471958158048	0.508561622595335	0.998297661629955	18
ENSG00000172062	-0.135900137125396	0.50856658766525	0.998297661629955	18
ENSG00000251288	0.78128395293123	0.508636889768517	NA	18
ENSG00000156500	0.153296529579516	0.508643971047918	0.998297661629955	18
ENSG00000162836	-0.216092096567255	0.508674694642046	0.998297661629955	18
ENSG00000280303	-0.172896746431975	0.508710477178797	0.998297661629955	18
ENSG00000173728	-0.828699428343689	0.508767368074838	NA	18
ENSG00000258731	1.04843664987906	0.508789230574257	NA	18
ENSG00000236197	-0.635981237473922	0.508827747077901	NA	18
ENSG00000238069	-1.09161210930638	0.508855119118446	NA	18
ENSG00000164715	-0.0564410762775025	0.508952433943575	0.998297661629955	18
ENSG00000122859	-1.01918107084018	0.508958991164694	0.998297661629955	18
ENSG00000070081	0.16811916180629	0.508983051710782	0.998297661629955	18
ENSG00000120594	-0.230304861762968	0.508983766393479	0.998297661629955	18
ENSG00000198890	0.0585398335376299	0.508989895346404	0.998297661629955	18
ENSG00000164251	0.744819410901596	0.508997527965888	0.998297661629955	18
ENSG00000251675	1.03237350035309	0.509001238503143	NA	18
ENSG00000088812	0.0590548168332765	0.509095532757507	0.998297661629955	18
ENSG00000284523	-0.561966832234632	0.509119058762334	NA	18
ENSG00000250326	0.406807063735091	0.50918226440805	0.998297661629955	18
ENSG00000105088	-0.238896661400326	0.509188968168838	0.998297661629955	18
ENSG00000264370	-0.606242490681996	0.509206159473753	NA	18
ENSG00000216179	1.04744154155466	0.50931376734697	NA	18
ENSG00000273628	1.04744154155466	0.50931376734697	NA	18
ENSG00000177340	-0.758456604766231	0.509318011244776	NA	18
ENSG00000250697	-0.75784458596463	0.509410016993516	NA	18
ENSG00000226339	-1.09212298875638	0.509412231110491	NA	18
ENSG00000234661	-0.956589947759615	0.509427228670381	NA	18
ENSG00000132874	-0.223492845800233	0.509441647080694	0.998297661629955	18
ENSG00000171889	0.299486329205536	0.50950111585942	0.998297661629955	18
ENSG00000126773	0.0986979524115248	0.509601781191668	0.998297661629955	18
ENSG00000187288	-0.356924297558452	0.509608132413694	0.998297661629955	18
ENSG00000224683	-0.927876809429528	0.509650857371226	NA	18
ENSG00000143702	0.0989727637209187	0.509722071928457	0.998297661629955	18
ENSG00000238132	0.392405958759763	0.509766444417371	0.998297661629955	18
ENSG00000280434	0.296816116841026	0.509797355514465	0.998297661629955	18
ENSG00000235499	0.465680097501192	0.509878319611939	0.998297661629955	18
ENSG00000250015	0.336776685708381	0.509880630099832	0.998297661629955	18
ENSG00000040275	0.124979358851063	0.510006294007148	0.998297661629955	18
ENSG00000254910	-0.457751791706631	0.510012316687455	0.998297661629955	18
ENSG00000264546	-1.54120569973968	0.510046828078423	NA	18
ENSG00000249502	0.555274306849191	0.510094866981935	NA	18
ENSG00000260464	0.223620335066517	0.51010624459211	0.998297661629955	18
ENSG00000133466	0.194788043519428	0.51012902328883	0.998297661629955	18
ENSG00000272369	-0.298209795149821	0.510135071530852	0.998297661629955	18
ENSG00000173208	-0.34730692800403	0.510224362040361	0.998297661629955	18
ENSG00000066583	-0.279392708516751	0.510299928945849	0.998297661629955	18
ENSG00000066084	0.0793949754046985	0.510308905842132	0.998297661629955	18
ENSG00000227399	-0.596497556494188	0.510315839555433	NA	18
ENSG00000117834	0.343725816406009	0.51037230095515	0.998297661629955	18
ENSG00000255243	1.03234053191726	0.510441980320484	NA	18
ENSG00000139914	0.649203647672514	0.510446666299612	NA	18
ENSG00000089351	-0.0928475196111696	0.51045962026313	0.998297661629955	18
ENSG00000094841	-0.0986886886155375	0.510462421725428	0.998297661629955	18
ENSG00000168884	0.0903179280924643	0.510529341861364	0.998297661629955	18
ENSG00000196972	0.138042166815457	0.510573548120415	0.998297661629955	18
ENSG00000141084	-0.0430189441275002	0.510599538794628	0.998297661629955	18
ENSG00000237415	1.04386007889114	0.510604743329407	NA	18
ENSG00000108106	0.162659983983883	0.510680333316838	0.998297661629955	18
ENSG00000119471	-0.269064353486937	0.51071889026327	0.998297661629955	18
ENSG00000176788	0.187728803239665	0.510762334430936	0.998297661629955	18
ENSG00000109790	-0.083637692618569	0.51076567485401	0.998297661629955	18
ENSG00000259404	-0.919734063102109	0.510775974026243	NA	18
ENSG00000130511	0.17674153167567	0.510804281081847	0.998297661629955	18
ENSG00000084754	-0.197209900126252	0.510820762755142	0.998297661629955	18
ENSG00000157368	0.558494185242752	0.510883629582724	NA	18
ENSG00000048471	0.0929913657470289	0.510957533800654	0.998297661629955	18
ENSG00000228522	-0.593847310613115	0.510966902197482	0.998297661629955	18
ENSG00000166526	-0.0600628916886031	0.511045505861898	0.998297661629955	18
ENSG00000117400	-0.523896424985746	0.511047188647756	NA	18
ENSG00000156234	1.11436091594487	0.511059367848909	NA	18
ENSG00000226889	-0.701861452519412	0.511114780765051	NA	18
ENSG00000232931	0.214471982634136	0.51112126209116	0.998297661629955	18
ENSG00000126603	0.20186626816522	0.511159081097934	0.998297661629955	18
ENSG00000164976	0.238519876124222	0.511172272518658	0.998297661629955	18
ENSG00000196628	0.143359874574311	0.511193150082556	0.998297661629955	18
ENSG00000183281	-1.22976111768738	0.511215864840047	NA	18
ENSG00000185163	0.0975207930501173	0.511223409913746	0.998297661629955	18
ENSG00000204271	0.0879684235713679	0.511249299929169	0.998297661629955	18
ENSG00000180447	-0.265500435832642	0.511279879909983	0.998297661629955	18
ENSG00000130147	0.156256392296619	0.511287892094813	0.998297661629955	18
ENSG00000115540	0.142683100025194	0.511300128160795	0.998297661629955	18
ENSG00000138162	-0.211008229020333	0.511421844924521	0.998297661629955	18
ENSG00000124767	0.0843973836209261	0.511426304892949	0.998297661629955	18
ENSG00000149231	0.129879172038641	0.511449806164529	0.998297661629955	18
ENSG00000178252	-0.14636922294827	0.511480626665756	0.998297661629955	18
ENSG00000120800	0.0793708425540869	0.511495673623456	0.998297661629955	18
ENSG00000182518	-0.071137696366049	0.511499961626169	0.998297661629955	18
ENSG00000184922	-0.449415373177816	0.511503038941797	0.998297661629955	18
ENSG00000136636	0.0557052772636168	0.511540419521002	0.998297661629955	18
ENSG00000011143	-0.107521279818227	0.511563376875864	0.998297661629955	18
ENSG00000231839	1.04748380487059	0.511598393414469	NA	18
ENSG00000205105	-0.913489248396863	0.511604075992818	NA	18
ENSG00000177888	0.116277832282352	0.511666046999261	0.998297661629955	18
ENSG00000183814	0.155067281962421	0.51169277921168	0.998297661629955	18
ENSG00000282995	-0.39193291634903	0.511716456234759	0.998297661629955	18
ENSG00000232453	-0.218503811991135	0.511740953541515	0.998297661629955	18
ENSG00000279583	0.544756785390305	0.511743285593547	NA	18
ENSG00000251550	-0.920081217734877	0.511791455451782	NA	18
ENSG00000242372	-0.107686639218307	0.511854480626451	0.998297661629955	18
ENSG00000197893	1.03230819650964	0.511862827012847	NA	18
ENSG00000236838	0.923878319303119	0.511902345466672	NA	18
ENSG00000160223	0.850861445787164	0.511907250652159	0.998297661629955	18
ENSG00000128872	-0.113337167241678	0.511908584395033	0.998297661629955	18
ENSG00000105374	0.829677998788486	0.511975920094779	NA	18
ENSG00000115226	-0.298097911805141	0.511984106054898	0.998297661629955	18
ENSG00000223930	-0.513025283848949	0.512006413108101	0.998297661629955	18
ENSG00000167377	-0.14810381706435	0.512041069247453	0.998297661629955	18
ENSG00000237418	-0.910963718833425	0.512055947151492	NA	18
ENSG00000164031	0.101653947483628	0.512082348434104	0.998297661629955	18
ENSG00000270060	-0.274489306830036	0.512089479044677	0.998297661629955	18
ENSG00000234825	-0.38280368457059	0.512126492536739	0.998297661629955	18
ENSG00000185418	-0.15867224450395	0.512126959687497	0.998297661629955	18
ENSG00000184210	1.04749507725641	0.512210060460561	NA	18
ENSG00000010404	0.142426065950896	0.512256742431645	0.998297661629955	18
ENSG00000134871	0.213351477045464	0.51225770159754	0.998297661629955	18
ENSG00000081913	-0.157646664504325	0.512299114813044	0.998297661629955	18
ENSG00000163702	0.255003899738876	0.512337153686296	0.998297661629955	18
ENSG00000136999	0.409748464842446	0.512372636005285	0.998297661629955	18
ENSG00000180279	-0.827039560393514	0.512406747726804	NA	18
ENSG00000275339	0.893802840509328	0.512458113458806	NA	18
ENSG00000256745	0.409320436031118	0.512497486390246	0.998297661629955	18
ENSG00000223797	-0.229274417367849	0.512598246953413	0.998297661629955	18
ENSG00000130173	-0.473996018986847	0.51271935264595	0.998297661629955	18
ENSG00000179818	-0.114049953171698	0.512721675430315	0.998297661629955	18
ENSG00000171790	0.391023257999745	0.512774683700156	0.998297661629955	18
ENSG00000067141	-0.164566606245358	0.512775385656686	0.998297661629955	18
