	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000183426	958.90220438798	-0.626062239334469	0.470426581468495	-1.33083942106362	0.183241853688006	0.764490139232617
ENSG00000158023	17.449806015639	-1.21019072129927	0.909439893116401	-1.33069896148087	0.183288084897856	0.764530263833826
ENSG00000058091	144.339935568604	0.728198050406713	0.548204469484635	1.32833293222014	0.184068144953841	0.764671893795381
ENSG00000075089	120.15063485195	0.6810387308098	0.5121654028227	1.32972420053441	0.183609158218577	0.764671893795381
ENSG00000121310	874.437497994149	-0.65055430115879	0.489778040835097	-1.32826351309985	0.184091068919562	0.764671893795381
ENSG00000129084	1148.88613293822	0.490380236219194	0.369107294848868	1.32855742236138	0.183994027048077	0.764671893795381
ENSG00000131398	132.761413398386	-1.0104607580802	0.759482258582938	-1.33045998989568	0.183366760447805	0.764671893795381
ENSG00000134900	671.460919289462	0.552623457408414	0.41581588971729	1.32900995626728	0.183844685149614	0.764671893795381
ENSG00000153944	2995.05362121884	-0.801696218021316	0.603543569904607	-1.32831539924786	0.18407393458937	0.764671893795381
ENSG00000172296	42.8042437293955	0.985713361270694	0.742090653063508	1.32829238207146	0.184081535391397	0.764671893795381
ENSG00000172890	2299.87840291821	-0.544947937239709	0.409818068844107	-1.32973135805538	0.18360679910876	0.764671893795381
ENSG00000180425	85.2100989224298	0.85311383844416	0.641774517302676	1.32930463183506	0.183747486766675	0.764671893795381
ENSG00000204176	6.55654923991667	2.03013387368321	1.52839615067995	1.32827727469744	0.184086524320735	0.764671893795381
ENSG00000239483	19.6305493858886	-1.55549184784116	1.16983151410444	-1.32967169125373	0.183626465897349	0.764671893795381
ENSG00000244383	3.97300752956442	-3.11732250171159	2.34593396781224	-1.328819371936	0.183907569437463	0.764671893795381
ENSG00000255449	5.73283587783722	-2.17597538888329	1.63750552275102	-1.32883545041585	0.183902263644551	0.764671893795381
ENSG00000266127	6.18028019665557	-2.17135420269388	1.63279170455498	-1.32984152028484	0.183570492610038	0.764671893795381
ENSG00000267100	334.823693850603	-0.741168443348496	0.557745800302868	-1.32886422980868	0.183892766916698	0.764671893795381
ENSG00000267787	29.1843474704013	1.06556422487574	0.801904677653456	1.32879163143656	0.183916723886876	0.764671893795381
ENSG00000274349	56.6161219189083	0.995330477111843	0.749140671213392	1.32862960904218	0.183970198512534	0.764671893795381
ENSG00000276107	8.05927255765751	1.90746563017392	1.43579455076662	1.3285087543726	0.184010093446932	0.764671893795381
ENSG00000277203	518.35880168546	-0.552713115174487	0.415901130124475	-1.32895314568889	0.183863428428215	0.764671893795381
ENSG00000279861	23.5482018981596	1.26374837042529	0.950872269372478	1.32904114583054	0.183834395508029	0.764671893795381
ENSG00000106236	44517.9957823262	-0.750023244368586	0.565048996309917	-1.32735966131549	0.184389736821238	0.765607893132687
ENSG00000172232	9.66309936146273	-2.59395397590355	1.95417289517064	-1.32739226007791	0.184378958686701	0.765607893132687
ENSG00000106993	277.23178640404	0.575829173101132	0.433895486683107	1.32711491770295	0.184470671340299	0.765791667645485
ENSG00000124155	3187.36485790991	0.568527582688905	0.428516749433642	1.32673363045975	0.184596812002082	0.766010737562693
ENSG00000186314	108.287577405925	-0.703093539029565	0.529934265445559	-1.32675613727	0.184589364336822	0.766010737562693
ENSG00000094880	447.719553453265	0.548428462183548	0.413432769010508	1.32652393155998	0.184666213564371	0.766095390995232
ENSG00000272164	6.79583989762205	-2.48332019974614	1.87215473732403	-1.32645029293662	0.184690589448302	0.766095390995232
ENSG00000146530	5.8178452078068	2.4437452611547	1.8427902472535	1.32611145777272	0.184802781473932	0.766408516376799
ENSG00000189410	41.8901604499691	-1.00316334713698	0.75658221452645	-1.32591452439159	0.184868011437482	0.766526796430911
ENSG00000173548	556.288410915416	-0.581766630999365	0.438833671081552	-1.32571101384618	0.184935437843579	0.766654134923918
ENSG00000145087	81.8476067815993	0.938252954800271	0.707839396128072	1.32551672022294	0.184999827507557	0.766664294933043
ENSG00000166164	1514.8831242056	-0.53269709564277	0.401953864176261	-1.32526924883393	0.185081864505746	0.766664294933043
ENSG00000172171	70.6927365405859	0.802511285041314	0.6055498230141	1.32526053933406	0.185084752203317	0.766664294933043
ENSG00000230590	437.460006442301	-0.612334489048022	0.462037319818497	-1.32529227138744	0.18507423137239	0.766664294933043
ENSG00000163930	2249.69614351194	-0.521118249347879	0.3934316604543	-1.3245457895944	0.1853218462616	0.76718982390731
ENSG00000165240	271.077482671083	0.867942013144454	0.655229924782712	1.32463732243652	0.185291470800232	0.76718982390731
ENSG00000196865	584.518986563167	0.646672307211583	0.488184275156185	1.32464796619001	0.185287938876205	0.76718982390731
ENSG00000104825	1487.40239472825	-0.585484057980362	0.442075572215377	-1.32439812280584	0.185370857713033	0.767240610486789
ENSG00000198836	704.45875031545	0.521186305632869	0.393697527086611	1.32382417916029	0.185561443934946	0.767877231630122
ENSG00000109944	46.7132552466212	-0.827875437514773	0.625464563842441	-1.32361685277397	0.185630325249424	0.768010069651916
ENSG00000165752	523.715366218375	-0.531776320023267	0.40179717914912	-1.32349440867007	0.185671014482959	0.768026238791336
ENSG00000137834	1017.98736019398	-0.68617677836372	0.518658260277793	-1.32298438281153	0.185840571428741	0.768118957245358
ENSG00000138801	599.711370641313	0.552047592415605	0.417206236557981	1.3232007195532	0.185768636792101	0.768118957245358
ENSG00000172197	20.1075298021898	1.37468961098368	1.03901096324693	1.32307517399793	0.185810379731371	0.768118957245358
ENSG00000198715	495.497750822022	0.539203040875636	0.407469830979484	1.32329561572568	0.185737089140131	0.768118957245358
ENSG00000064225	35.7406350558242	-0.943924875417101	0.713654507180816	-1.32266365015466	0.1859472568902	0.768407811423762
ENSG00000078487	132.983727350299	-0.871833831805138	0.659665285214156	-1.3216306077439	0.186291186044553	0.768496253539183
ENSG00000117155	1001.81740462639	0.596949881291463	0.451969014553904	1.32077611975382	0.186576024430734	0.768496253539183
ENSG00000119440	12.7370101704051	-1.70690693893523	1.29181232613225	-1.32132733556258	0.18639224317495	0.768496253539183
ENSG00000128596	40.0259178543149	-1.08607857198828	0.822215407812561	-1.32091731882975	0.186528934396055	0.768496253539183
ENSG00000147416	1338.3671613084	0.490149532600078	0.370802557529117	1.32186125108263	0.186214357593557	0.768496253539183
ENSG00000164136	26.6089332824595	0.956920554757579	0.723662295890718	1.32233026398005	0.186058199279547	0.768496253539183
ENSG00000164609	2060.61383917968	-0.648637970923913	0.491003522535454	-1.32104545314556	0.186486209072891	0.768496253539183
ENSG00000181513	216.296052091867	-0.625334132562374	0.473078417491584	-1.32184033226056	0.186221324792155	0.768496253539183
ENSG00000196167	17.5927570844774	-1.4714864261296	1.11356857009442	-1.32141519224526	0.1863629631799	0.768496253539183
ENSG00000214954	13.9386902199107	-2.08506193600599	1.57847222979197	-1.32093672391106	0.186522463468217	0.768496253539183
ENSG00000227825	75.6544191228491	-0.820084855878643	0.62073722892048	-1.32114656197574	0.186452500277964	0.768496253539183
ENSG00000235084	5.12795488459925	2.19239656949509	1.65946566220202	1.32114608902838	0.186452657943975	0.768496253539183
ENSG00000235481	5.43494048906902	-2.17416329301561	1.64507132531868	-1.32162250934284	0.186293884088131	0.768496253539183
ENSG00000250290	3.64229678854208	-3.36942158267566	2.55119809792931	-1.32072126637695	0.186594320456092	0.768496253539183
ENSG00000260729	33.4636186368437	-1.15315803762807	0.87290116182409	-1.32106369891675	0.186480125760257	0.768496253539183
ENSG00000262712	26.7320484873045	-1.28972118107417	0.975290146697462	-1.32239742751573	0.186035845038618	0.768496253539183
ENSG00000278974	184.949759123002	-0.694452282082588	0.525478598213323	-1.32156149545156	0.186314212255943	0.768496253539183
ENSG00000102043	8.29268295914485	-1.77440805732716	1.34380617106293	-1.32043452064491	0.186689984406665	0.768586755077747
ENSG00000105875	418.700904310843	-0.584074147240259	0.44237998927557	-1.32029965504707	0.186734990718171	0.768586755077747
ENSG00000108883	2018.95363604071	0.488044254649241	0.369652768380313	1.32027755882277	0.186742365264546	0.768586755077747
ENSG00000187609	471.891816525998	-0.558336984630802	0.42291395030227	-1.32021415758866	0.186763526424237	0.768586755077747
ENSG00000127054	2335.23885155409	-0.616849425355615	0.467363062860176	-1.31985061374044	0.186884899105118	0.768693376693662
ENSG00000130176	100.697155206535	-0.911067045449067	0.690195943291708	-1.3200121708974	0.18683095447237	0.768693376693662
ENSG00000228960	811.961803523271	-0.765200888491238	0.579782953753703	-1.3198057713444	0.186899874214536	0.768693376693662
ENSG00000242802	1398.95420547471	-0.501897914343051	0.380317965476772	-1.31967974143389	0.186941966624563	0.768715085680877
ENSG00000012171	3060.59649603291	-0.526251720987702	0.398885151861118	-1.31930636809196	0.187066709737557	0.768773856727007
ENSG00000106588	1627.10226081209	0.503514149478964	0.38163537662777	1.31935921121398	0.187049051247252	0.768773856727007
ENSG00000182257	21.6239199158252	-1.36337506552418	1.03324768045939	-1.319504598276	0.187000473869144	0.768773856727007
ENSG00000069956	1101.69408681547	0.616964985024228	0.467839699686448	1.31875295199985	0.187251717758447	0.769053430409091
ENSG00000115325	313.860491536845	-0.599489607771733	0.454596309948006	-1.3187295951441	0.187259528968777	0.769053430409091
ENSG00000123243	983.853606936405	-0.70822304195076	0.537070342021503	-1.31867836768839	0.187276661759008	0.769053430409091
ENSG00000125520	2067.75233140764	-0.511407422707326	0.387887683390863	-1.31844202485799	0.187355720534986	0.769053430409091
ENSG00000156535	15.0697599895322	1.2686763259578	0.962193096928882	1.31852569926675	0.187327727884825	0.769053430409091
ENSG00000234419	5.01466689367324	2.15133501129475	1.6317169470783	1.31844865320966	0.187353502956682	0.769053430409091
ENSG00000115919	6.00107493414365	2.49375152736965	1.89264276710886	1.31760286236109	0.187636626917366	0.76921529107252
ENSG00000131375	434.314519937948	0.710702511320838	0.539482770811882	1.31737758789086	0.187712089574674	0.76921529107252
ENSG00000142686	426.297435538852	-0.546619153907448	0.414905054422867	-1.31745600127189	0.187685820044175	0.76921529107252
ENSG00000144791	1272.01857733074	-0.601663909937609	0.456599440037001	-1.31770619317635	0.187602020554589	0.76921529107252
ENSG00000172943	403.193936673453	0.571650796460285	0.433855736888195	1.31760571050741	0.187635672985962	0.76921529107252
ENSG00000198744	87.5404836127155	-1.07341993085594	0.814710323245174	-1.31754796794555	0.187655013437282	0.76921529107252
ENSG00000259917	30.9761513381988	-0.985278332169639	0.747478838984744	-1.31813541839911	0.187458319834547	0.76921529107252
ENSG00000260144	11.1087699459942	-1.74638731494301	1.3256846579222	-1.31734745854281	0.187722184030587	0.76921529107252
ENSG00000260329	9.02186512205447	1.98709448135403	1.50842116745216	1.31733399413268	0.187726695239958	0.76921529107252
ENSG00000180438	13.9864036745459	-2.19440483533788	1.66605388428904	-1.31712716859353	0.187796001558471	0.769348304599261
ENSG00000183963	437.440476515901	-0.581741173001298	0.441747845591908	-1.31690777624916	0.18786953959611	0.769498598726241
ENSG00000133657	561.783880670639	0.695992514540042	0.528695166797838	1.31643441863764	0.188028276544153	0.769544971093389
ENSG00000267673	482.221923613656	-0.669063554419037	0.508163928641943	-1.31662937235056	0.187962888286658	0.769544971093389
ENSG00000269907	4.91175132202389	2.1325783593407	1.61994555284212	1.31645063971391	0.188022835289974	0.769544971093389
ENSG00000281741	59.1701584942132	-0.834382036951122	0.633740577907028	-1.31659872515458	0.187973166367393	0.769544971093389
ENSG00000111530	2234.73633511696	0.544815481266883	0.413904531725266	1.31628295780175	0.188079088700929	0.769602087235761
ENSG00000214765	118.174501260958	0.74218953419223	0.56390592146352	1.31615843342451	0.188120871789831	0.76962224213234
ENSG00000236283	4.89499063735273	-3.00290929539778	2.28235364608276	-1.31570727461615	0.188272311624912	0.770090918519057
ENSG00000105792	41.1690197837537	0.937697841549557	0.713135651640242	1.31489407294785	0.188545504997659	0.770340769513846
ENSG00000106688	81.9089704791236	-0.986563206932923	0.750430070598417	-1.31466374494589	0.18862293630975	0.770340769513846
ENSG00000109189	442.835375669336	0.600433589819747	0.456710935150977	1.31469063603931	0.188613894894449	0.770340769513846
ENSG00000115541	1867.49410429424	0.496284119093208	0.377324080390035	1.31527285133831	0.188418218846855	0.770340769513846
ENSG00000129250	6057.70517025709	-0.725375219100976	0.551698754592948	-1.31480307516041	0.188576093691356	0.770340769513846
ENSG00000151240	1128.99091997323	-0.644248718216361	0.490167142311459	-1.31434497053047	0.188730140087487	0.770340769513846
ENSG00000152359	104.687923219665	0.797447054713873	0.606271754583003	1.31532938601496	0.188399226153844	0.770340769513846
ENSG00000156110	520.773733465179	0.569343401999429	0.433293864634473	1.31398906947304	0.188849882627335	0.770340769513846
ENSG00000167968	32.0139705993867	-1.11503970308642	0.848268447825958	-1.31448918787935	0.188681634255022	0.770340769513846
ENSG00000179941	122.367945380798	0.740572369311122	0.563480022069983	1.31428327590138	0.188750893168507	0.770340769513846
ENSG00000196151	128.991890517894	0.685626372831758	0.521760432319688	1.31406356320187	0.188824814655405	0.770340769513846
ENSG00000257894	4.2412142997231	-3.6155425692989	2.75055221491749	-1.31447879799924	0.188685128463331	0.770340769513846
ENSG00000267195	10.7376115946526	-1.91334641255624	1.45519958894292	-1.31483435474726	0.188565578718494	0.770340769513846
ENSG00000272145	16.1956276407542	1.56518257424972	1.19098079692309	1.31419631474612	0.188780148360312	0.770340769513846
ENSG00000234545	617.946665899082	-0.772486598936469	0.588126564244177	-1.31347000101793	0.189024623086432	0.770902959896053
ENSG00000144231	685.08061182012	-0.537524019294563	0.409385800336728	-1.31300113206769	0.189182566706284	0.771276779765589
ENSG00000161149	8.51772166289134	-2.26883639789994	1.72800713231867	-1.31297860724427	0.189190156887091	0.771276779765589
ENSG00000095066	771.848297207114	-0.617361754854848	0.47065372190735	-1.31171119257903	0.189617598856667	0.771482999485479
ENSG00000099246	957.122270634935	0.556347922643278	0.424448252606192	1.3107555967711	0.189940348587473	0.771482999485479
ENSG00000099810	205.122089747864	0.595860311397021	0.454189206500637	1.31192089743371	0.189546825750724	0.771482999485479
ENSG00000104529	7426.38332436025	-0.643697974956945	0.490812155853045	-1.31149558396364	0.189690384717932	0.771482999485479
ENSG00000113658	378.98565381367	0.701520215084483	0.535270101694397	1.31059106956249	0.189995957990904	0.771482999485479
ENSG00000125449	141.264328237426	-0.688543345616224	0.525148048428766	-1.31114139655728	0.189809997143547	0.771482999485479
ENSG00000128656	151.940190476095	0.583157905319033	0.444667477549028	1.31144717066639	0.189706731066992	0.771482999485479
ENSG00000137760	107.355767411042	0.66089689825309	0.503860574400885	1.31166622639394	0.189632776989717	0.771482999485479
ENSG00000140396	517.960455413602	0.715935332122665	0.54629452409116	1.31052994410612	0.190016621155779	0.771482999485479
ENSG00000141519	98.1977133014639	0.709010929134918	0.541003635310591	1.31054743971891	0.190010706679407	0.771482999485479
ENSG00000146350	66.7605753568773	-0.801949145594152	0.611535578300547	-1.31136956548426	0.189732935979634	0.771482999485479
ENSG00000146426	101.293260224845	0.792589365895944	0.604438439108531	1.31128219949895	0.189762440010259	0.771482999485479
ENSG00000152234	6649.09623706039	0.460767609951456	0.351382256525438	1.31130016213012	0.189756373643183	0.771482999485479
ENSG00000163637	1363.04631237158	-0.922934564555218	0.703205046323018	-1.3124686311356	0.189362063414513	0.771482999485479
ENSG00000164761	175.171324016777	2.30684748275049	1.75812765958124	1.31210465302613	0.189484826242089	0.771482999485479
ENSG00000196365	10245.2814918819	-0.52665320980328	0.401825639241758	-1.31065108437847	0.189975671883074	0.771482999485479
ENSG00000198791	925.272926635265	0.513490390305731	0.391807791605666	1.31056707218965	0.190004069989358	0.771482999485479
ENSG00000214160	812.765508695823	0.562413232176098	0.428747767451176	1.31175780930485	0.189601864536147	0.771482999485479
ENSG00000260953	8.82187453751876	1.84797552148103	1.40859159687783	1.31193138279193	0.189543287567515	0.771482999485479
ENSG00000270558	16.7742917217637	-1.24052837829923	0.94577639432467	-1.31165081486837	0.189637979286685	0.771482999485479
ENSG00000272716	5.4783830372875	2.12941052769249	1.62299766653949	1.31202316034918	0.189512320191602	0.771482999485479
ENSG00000143512	6.00997688245324	-2.68678545705092	2.05042835543536	-1.31035324883636	0.190076361445856	0.771575525534783
ENSG00000237188	5.00852687401086	-3.15730194584621	2.40972452431447	-1.3102335615497	0.190116835318291	0.771589822795185
ENSG00000177685	29.7478877276917	-1.40676487567	1.07388268914182	-1.30998002844631	0.190202591926095	0.771787858921255
ENSG00000262652	5.12571569910987	2.44395712550331	1.86586594174867	1.3098246078777	0.190255176425846	0.771851241295528
ENSG00000163467	5.1438428683236	2.45024133323977	1.87092210033365	1.30964369537503	0.19031639926925	0.771896577509125
ENSG00000277858	5.04180019405885	-2.05431714619268	1.56869219740232	-1.30957312696177	0.190340284353934	0.771896577509125
ENSG00000178922	316.040414062739	-0.667288107872797	0.509726230038696	-1.30911079035925	0.190496824683556	0.772381397323755
ENSG00000130511	2564.70323399594	-0.572367684705441	0.437263299865298	-1.30897718807355	0.190542078089395	0.772414896638449
ENSG00000126457	6899.70879311592	0.551180539550074	0.421272356483097	1.30837101240511	0.190747499706098	0.77248891026478
ENSG00000136819	2177.29000762502	-0.712689518567331	0.544588631059241	-1.30867498497192	0.190644468708795	0.77248891026478
ENSG00000151725	43.6500109049507	0.912409496371845	0.697417692497255	1.30826835365298	0.190782304977514	0.77248891026478
ENSG00000214253	3368.11749931825	0.603020425094677	0.46090148047603	1.3083499416662	0.190754643116966	0.77248891026478
ENSG00000228312	9.15890211152611	-2.02266410266872	1.54570191631836	-1.30857319986147	0.19067896403942	0.77248891026478
ENSG00000275811	7.32224873194819	-2.73141083321059	2.08743913909301	-1.30849842855652	0.190704307224143	0.77248891026478
ENSG00000106415	127.397726347659	0.680852067819846	0.520593310263008	1.30783868020869	0.190928031559456	0.77262386423871
ENSG00000108469	699.815543916923	-0.501038932501958	0.383078634010446	-1.30792711474557	0.19089803170912	0.77262386423871
ENSG00000168970	375.864862345206	-0.723451226937794	0.553209887007887	-1.30773372625475	0.190963639832191	0.77262386423871
ENSG00000279253	79.938422609827	-0.783105168021417	0.598742682273014	-1.30791605677502	0.190901782739969	0.77262386423871
ENSG00000114416	2218.49325941628	0.462645013118469	0.353958951549053	1.30705837807962	0.191192885637867	0.773019385358571
ENSG00000149599	134.902657732453	-0.759549962346813	0.581135754170239	-1.30700951868177	0.191209478730761	0.773019385358571
ENSG00000165832	257.753026541835	0.662008674584976	0.506469762967817	1.3071040425113	0.191177378542311	0.773019385358571
ENSG00000275097	6.74359007675607	-1.70114475986422	1.30130877065561	-1.30725681577261	0.191125505295538	0.773019385358571
ENSG00000070423	1856.37442910836	-0.519890017096127	0.398059814878532	-1.30606003837582	0.191532141235087	0.773232126380214
ENSG00000082516	622.813634193013	0.520967038768291	0.398941243868963	1.30587410245156	0.191595374833161	0.773232126380214
ENSG00000129493	255.200298262292	0.601454874633703	0.46033077096324	1.30657108447293	0.191358422369453	0.773232126380214
ENSG00000135002	171.631955065923	0.656991304648451	0.503056877928636	1.30599805603225	0.191553218654022	0.773232126380214
ENSG00000155545	216.162025161624	0.70899605175312	0.542890476327088	1.30596516732033	0.191564403324779	0.773232126380214
ENSG00000162981	222.390543533939	0.955696956041005	0.731586287523698	1.30633525031734	0.19143857458628	0.773232126380214
ENSG00000164743	7.03167379639409	1.96133229166493	1.50187805327518	1.30591980313436	0.191579831396647	0.773232126380214
ENSG00000230330	19.7712597028328	1.13961927458749	0.872352910712245	1.30637412977396	0.191425359046902	0.773232126380214
ENSG00000237887	15.8872786126337	-1.60728656316596	1.23049955166022	-1.30620654107299	0.191482329011785	0.773232126380214
ENSG00000228203	97.7877467309556	-0.750790421833211	0.575103849691332	-1.30548669120572	0.191727176040444	0.773315658277093
ENSG00000264920	57.0854111374882	-0.915576148140145	0.701317952563179	-1.30550792945467	0.191719948846952	0.773315658277093
ENSG00000278189	36.1734179299845	-1.06512213694757	0.815859483651001	-1.3055215491044	0.191715314302718	0.773315658277093
ENSG00000029364	486.425090359487	-0.620284452316597	0.475321863187539	-1.30497774320106	0.191900426613185	0.77332331987209
ENSG00000100450	5.92384979341646	2.71844578278174	2.08293924642616	1.305100850851	0.191858509086401	0.77332331987209
ENSG00000164330	5.5339194033159	-2.81464574282567	2.15675999689668	-1.30503428609378	0.19188117321043	0.77332331987209
ENSG00000239857	2651.2393409563	-0.609274023951021	0.466899132599524	-1.30493715111186	0.191914249488874	0.77332331987209
ENSG00000276248	24.7198721702083	1.17173484349866	0.897721704642611	1.30523171873753	0.191813956623029	0.77332331987209
ENSG00000072062	2802.86919085577	-0.515553168062391	0.39534296343065	-1.30406562339848	0.192211208582963	0.773422820966592
ENSG00000104517	1401.1240059059	0.580133633291476	0.444851842080698	1.30410527374243	0.192197691032955	0.773422820966592
ENSG00000137033	103.83781479352	-0.782244711858773	0.599909851465195	-1.30393709979633	0.192255029507571	0.773422820966592
ENSG00000163807	647.541543024189	0.54400141371318	0.417097637401382	1.30425436380421	0.192146869674261	0.773422820966592
ENSG00000184432	3423.36169633987	0.49561707337397	0.380003455888601	1.30424359487736	0.192150540221605	0.773422820966592
ENSG00000188112	559.927243602856	-0.794211102731908	0.608932456651973	-1.30426797595686	0.192142230098094	0.773422820966592
ENSG00000197757	123.133971815227	-0.733766554463471	0.562541285529323	-1.3043781378162	0.192104685479226	0.773422820966592
ENSG00000217801	31.5762018227275	-1.32390217466453	1.01535081322385	-1.30388645719502	0.192272298435783	0.773422820966592
ENSG00000264304	7.49649072646343	-2.83651606428231	2.17498266834931	-1.30415570917403	0.192180497653164	0.773422820966592
ENSG00000162745	1772.61529415963	0.70792736631227	0.543086155145833	1.30352681541324	0.192394967677286	0.773618201438361
ENSG00000181873	383.002939304255	-0.558750009992008	0.428613148829383	-1.3036231191648	0.192362114052744	0.773618201438361
ENSG00000104131	2406.83219049329	-0.759443936109889	0.583097887029646	-1.30242958001197	0.192769576227306	0.773709095932737
ENSG00000116815	111.687802975582	0.650892863246246	0.499642547031792	1.30271704664261	0.192671380096088	0.773709095932737
ENSG00000141437	7.91774456731041	-1.91230601961625	1.46868852649921	-1.3020500842166	0.192899265046015	0.773709095932737
ENSG00000142544	565.508403027918	-0.584646824907269	0.448713174892463	-1.30294107153725	0.192594880607728	0.773709095932737
ENSG00000148541	85.9369624196787	0.844957603309201	0.648505249056495	1.30293101642357	0.192598313725464	0.773709095932737
ENSG00000149179	647.102010952086	-0.549412236456109	0.42166045515055	-1.30297311437457	0.192583940520964	0.773709095932737
ENSG00000162994	48.6997333062425	0.94270351421652	0.723815821816421	1.30240799634747	0.192776950505702	0.773709095932737
ENSG00000163625	848.865377928502	0.599003119934772	0.459703747516018	1.30301987567308	0.192567976067049	0.773709095932737
ENSG00000180921	2447.25719808977	-0.663358282034514	0.509133574372151	-1.3029160036294	0.192603439627894	0.773709095932737
ENSG00000186298	1203.2457681749	0.525790991641529	0.403744342067823	1.30228695948686	0.192818307820421	0.773709095932737
ENSG00000205571	571.951704016331	0.651570010508758	0.500304699164005	1.30234637331513	0.192798005781995	0.773709095932737
ENSG00000274591	4.89896809871063	-3.42360218034078	2.62937263044302	-1.30206047659511	0.192895712703062	0.773709095932737
ENSG00000277550	4.39905728216285	-2.77116787725262	2.12804791384967	-1.30221122335518	0.192844189559028	0.773709095932737
ENSG00000064651	992.711455919113	0.705889437679453	0.543025661212604	1.29991911635109	0.193628692462768	0.773851269472052
ENSG00000116688	3372.17069370566	-0.450978468310801	0.347081246800396	-1.2993455349956	0.193825374096726	0.773851269472052
ENSG00000130224	131.612506851602	0.819752497684781	0.63086911293202	1.29940185829499	0.193806054287799	0.773851269472052
ENSG00000133835	1452.78355136607	0.542105101579407	0.416998175731423	1.30001792125	0.19359482696401	0.773851269472052
ENSG00000134602	11.7629331542886	1.65997652066896	1.27562439184389	1.30130509520086	0.193154043883265	0.773851269472052
ENSG00000134775	9645.85858330486	-0.465989475671786	0.358660499716701	-1.29924950207749	0.193858318212234	0.773851269472052
ENSG00000142731	35.5487571439359	1.09116281773356	0.839683667781687	1.29949272517857	0.193774888447485	0.773851269472052
ENSG00000156642	1186.16613753122	0.563979471302876	0.433664756292122	1.30049643905804	0.193430875945884	0.773851269472052
ENSG00000162944	59.5389940233741	-0.80704353544082	0.621217000356024	-1.29913304848112	0.19389827316114	0.773851269472052
ENSG00000167985	344.815477211151	0.620930523135536	0.477885958591299	1.29932782491852	0.193831449233768	0.773851269472052
ENSG00000173269	19.2695428300608	1.17443717290061	0.9027979754167	1.30088591786942	0.19329750699623	0.773851269472052
ENSG00000174740	23.7114781159762	1.14089183700674	0.87650031442365	1.30164452679854	0.193037931010866	0.773851269472052
ENSG00000176054	11.4048827602605	-1.50017837554979	1.15422873397567	-1.29972364349527	0.193695703836587	0.773851269472052
ENSG00000185499	374.981160541823	-0.718842012443149	0.552538525899539	-1.30098079816763	0.193265027437645	0.773851269472052
ENSG00000187867	71.0604523427716	-1.16026352688421	0.892404393235879	-1.30015443186812	0.193548044940567	0.773851269472052
ENSG00000198521	234.615282014069	0.728919506091989	0.561058236132287	1.29918689210744	0.19387979879107	0.773851269472052
ENSG00000203546	13.9489837797409	1.69873837216692	1.30659462029259	1.30012656242724	0.193557595089705	0.773851269472052
ENSG00000205100	5.27567877488217	-2.40592071869592	1.85166079728153	-1.29933123940849	0.193830277940892	0.773851269472052
ENSG00000207383	4.01367875303946	-2.545100425449	1.95602638207299	-1.3011585369067	0.193204194448745	0.773851269472052
ENSG00000224259	11.8633362609691	-2.05430940516372	1.58098290568942	-1.29938748722137	0.19381098366573	0.773851269472052
ENSG00000230650	4.94233787820868	2.13697091017205	1.64235973744141	1.30115885177579	0.193204086693907	0.773851269472052
ENSG00000230844	103.083311620536	0.897918528839971	0.690581919818956	1.30023463266367	0.193520564096816	0.773851269472052
ENSG00000250506	248.104969818982	-0.766541419979391	0.589533637517834	-1.30025052210223	0.193515119912644	0.773851269472052
ENSG00000256043	320.628300828758	0.680004006785117	0.523282675496299	1.29949650280353	0.193773592864187	0.773851269472052
ENSG00000259687	7.68078787172685	1.69457454231942	1.30313974438272	1.30037822085008	0.193471370688752	0.773851269472052
ENSG00000279667	4.62741184044236	2.26958836211952	1.74697864301715	1.29915060564209	0.19389224895444	0.773851269472052
ENSG00000214787	5.27633136135016	2.82167142526828	2.17267374130626	1.29870922247711	0.194043737883255	0.774283831595692
ENSG00000175518	14.0215127722098	-1.51733564622387	1.16879616949331	-1.2982038150259	0.194217307527595	0.774680343549897
ENSG00000285831	4.5275083452531	2.93047121100349	2.2572096162884	1.29827163142347	0.194194011052347	0.774680343549897
ENSG00000030110	964.386855741915	0.527824681822253	0.40665235140795	1.29797523608254	0.194295844702355	0.77484559458172
ENSG00000198146	264.868607235847	0.962860837834031	0.74191664727972	1.29780190451908	0.194355415029881	0.774935157769514
ENSG00000137857	640.988632705857	-0.564156247026371	0.434857009795934	-1.29733736450773	0.194515133526312	0.775423921947867
ENSG00000065427	3126.70813157559	0.495455052054648	0.38203614513991	1.29688004226197	0.194672464458371	0.775570297219644
ENSG00000090581	2592.2559100078	-0.51181150492711	0.394643240419781	-1.29689667149169	0.194666741928941	0.775570297219644
ENSG00000163104	411.610532207274	0.643019315608657	0.495757634249815	1.29704369874541	0.194616151581985	0.775570297219644
ENSG00000165194	691.365386289688	0.966736493993318	0.745541206813303	1.29669089402245	0.194737563733662	0.775570297219644
ENSG00000255036	220.674893623064	-0.751729329717161	0.579683638997233	-1.29679238664997	0.194702630963306	0.775570297219644
ENSG00000278970	563.128284661429	-0.527507973186044	0.406874614888344	-1.29648779718244	0.194807481486558	0.77570080490481
ENSG00000272777	5.57552758090435	-1.92232628192529	1.48316061758833	-1.29610121731189	0.194940615657575	0.776082935280422
ENSG00000110492	5867.26404539507	-0.801880728169631	0.618741271433697	-1.29598713580489	0.194979916916834	0.776091430640565
